trending_date,channel_title,category_id,views,likes,dislikes,comment_count
17.16.11,Rappler,25,59466,39,14,34
17.16.11,Emirates,19,403564,2581,159,477
17.16.11,ScreenPrism,1,264129,6161,356,579
17.16.11,JimBrowski 96HourNews,25,36859,23,10,135
17.16.11,Ben Rohrbach,17,22101,83,74,61
17.16.11,officer401,24,133296,5012,159,737
17.16.11,HellthyJunkFood,24,297046,9905,266,1551
17.16.11,SIRAH,10,28147,1801,48,263
17.16.11,Shantell Martin,1,46308,4511,91,442
17.16.11,Eater,26,33513,607,42,70
17.16.11,Amazon.co.uk,24,102878,225,182,0
17.16.11,Estée Lalonde,22,136066,4355,158,318
17.16.11,ViralHog,2,100120,154,15,48
17.16.11,Canada Soccer,17,42472,303,32,36
17.16.11,Niki and Gabi,23,863232,46439,1828,3708
17.16.11,EminemVEVO,10,22702386,869304,50018,123227
17.16.11,Gregg Peterson,17,6904,18,58,53
17.16.11,Sarasota Police Department,25,1338,4,0,0
17.16.11,FaeryInLoveInc,1,58604,828,253,305
17.16.11,Nobrand,22,121979,2901,210,595
17.16.11,The Office US,24,215222,4720,55,264
17.16.11,dope2111,26,1826373,37692,2026,2759
17.16.11,Vostok.bike,19,1118,6,0,2
17.16.11,U.S. Navy,25,251684,769,95,748
17.16.11,CamilaCabelloVEVO,10,6355501,424406,6451,28735
17.16.11,MatthewSantoro,10,381688,16467,18775,8352
17.16.11,WLKY News Louisville,25,6743,11,35,16
17.16.11,GoDucksdotcom,17,687,10,2,5
17.16.11,Kevin Durant,17,190543,6369,137,518
17.16.11,Simply Nailogical,24,2083918,106243,1461,12707
17.16.11,Shawn Johnson East,22,350422,4735,1839,744
17.16.11,Hybrid Network,24,8088,280,4,145
17.16.11,Entertainment Weekly,24,3839,48,3,25
17.16.11,FBE,24,2328148,48904,3008,8459
17.16.11,CBS Sunday Morning,25,10309,254,7,19
17.16.11,JenniferLopezVEVO,10,15432746,233172,19513,12709
17.16.11,12 News,22,92327,182,45,0
17.16.11,Mark Linsangan,28,9036,427,14,79
17.16.11,Grace Helbig,22,216234,7715,230,470
17.16.11,LOFTON SHAW,1,5119,20,1,3
17.16.11,GEazyMusicVEVO,10,4435991,139054,4059,6887
17.16.11,BellatorMMA,17,1249702,1988,299,1554
17.16.11,Jonathan Morrison,28,300601,10497,382,991
17.16.11,IGN,24,616371,8926,461,1026
17.16.11,Safiya Nygaard,22,3031863,121285,1186,6852
17.16.11,ABC News,25,10542,77,22,65
17.16.11,Lele Pons,23,3790933,127412,8857,5449
17.16.11,Bkav Corp,28,1167646,2691,916,1122
17.16.11,YouTube Spotlight,24,849499,27121,2042,5181
17.16.11,Jason Derulo,10,2398093,48511,2221,1843
17.16.11,John Lewis,26,7727696,59673,11124,7350
17.16.11,fosterthepeopleVEVO,10,383308,20371,627,1732
17.16.11,"monday.com, formerly dapulse",28,5366,19,0,2
17.16.11,Watch What Happens Live with Andy Cohen,24,272466,2586,5609,2323
17.16.11,CMAVEVO,10,58135,519,69,65
17.16.11,Ed Sheeran,10,43449654,1788960,24548,93428
17.16.11,Amber Scholl,26,525210,24412,1259,1847
17.16.11,John Maclean,26,390261,9474,3091,3207
17.16.11,mayratouchofglam,26,122772,3912,298,403
17.16.11,Animal Adventure Park,15,46260,2286,35,17
17.16.11,BuzzFeed Celeb,22,243412,7782,104,340
17.16.11,New Scientist,28,465893,111,14,59
17.16.11,Sara Dietschy,1,59168,2412,193,274
17.16.11,MeganBatoon,24,82713,3124,151,250
17.16.11,SUPERFRUIT,24,1233722,115781,1615,9706
17.16.11,Saint Louis Chess Club,27,71089,460,27,20
17.16.11,GQ,24,127404,3869,56,111
17.16.11,Hope For Paws - Official Rescue Channel,15,339256,17267,85,948
17.16.11,kimbramusic,10,226659,9725,400,1027
17.16.11,Hopeless Records,10,241314,15071,186,1011
17.16.11,ABC Television Network,24,2624056,75930,1949,3555
17.16.11,Capital FM,10,1354030,57838,512,1257
17.16.11,John Campea,24,45236,1581,110,911
17.16.11,cocheusadoooo,23,172587,379,49,199
17.16.11,Zero Media,1,2122489,20085,1104,1321
17.16.11,HowToBasic,26,2291077,102726,12794,11941
17.16.11,Alan Walker,10,935744,37129,622,2673
17.16.11,BBC Music,10,1262652,28119,1047,1113
17.16.11,Daelric,22,49915,386,11,24
17.16.11,NiallHoranVEVO,10,505794,55628,192,3033
17.16.11,IISuperwomanII,23,3680540,216119,3570,20544
17.17.11,BostonDynamics,28,1603415,65594,700,12169
17.17.11,Warner Bros. Pictures,24,2585193,40775,3498,8834
17.17.11,The Late Late Show with James Corden,24,4722974,119107,3782,6651
17.17.11,20th Century Fox,1,6659676,223821,4515,11792
17.17.11,RemyMaVEVO,10,804363,39816,6304,10586
17.17.11,Paramount Pictures,1,2336528,6729,167,1286
17.17.11,First We Feast,26,501670,28309,422,4084
17.17.11,Vanity Fair,24,334497,12594,622,588
17.17.11,LuisFonsiVEVO,10,499946,135292,3528,12094
17.17.11,Kurzgesagt – In a Nutshell,27,1164713,88541,742,6750
17.17.11,Vogue,24,2935330,281095,2679,16009
17.17.11,Full Frontal with Samantha Bee,22,397983,5666,1682,1306
17.17.11,ibighit,10,3483755,789750,2840,72376
17.17.11,Vox,25,505886,23207,5375,7030
17.17.11,Simon's Cat,15,178977,14355,87,429
17.17.11,The Late Show with Stephen Colbert,24,406769,6593,397,1253
17.17.11,Marques Brownlee,28,1117997,50946,760,5525
17.17.11,jacksfilms,23,1117510,61075,463,64506
17.17.11,You Suck At Cooking,26,677167,31301,747,1690
17.17.11,iHasCupquake,20,463992,25840,509,3708
17.17.11,The Talk,24,228846,1326,501,1166
17.17.11,Safiya Nygaard,22,1276326,70960,811,4293
17.17.11,TheEllenShow,24,340348,5474,372,653
17.17.11,The Tonight Show Starring Jimmy Fallon,23,1035804,18816,737,1133
17.17.11,Austin Evans,28,270859,11492,576,1715
17.17.11,The Verge,28,218153,5155,308,655
17.17.11,MariahCareyVEVO,10,177348,18022,507,3143
17.17.11,CollegeHumor,23,655161,21013,2563,2671
17.17.11,Tanner Braungardt,22,2128788,61484,7800,9079
17.17.11,Simply Nailogical,24,1693011,84669,810,14183
17.17.11,Chris Stuckmann,24,816696,29135,1267,8648
17.17.11,Cards Against Humanity,23,1223069,23939,8061,6518
17.17.11,MassLive,25,5938,108,3,21
17.17.11,Demi Lovato,24,531746,32749,642,1731
17.17.11,Klossy,22,76491,3849,95,217
17.17.11,Jimmy Kimmel Live,24,769769,6133,1124,2837
17.17.11,Attaullah Malik,28,1828753,10814,5339,4793
17.17.11,FallOutBoyVEVO,10,1884763,135815,3303,12752
17.17.11,alt-J,10,284037,9821,397,708
17.17.11,Brent Pella,23,1333817,35950,2080,1611
17.17.11,John Campea,24,39504,1389,92,696
17.17.11,Björk,10,81947,8184,146,922
17.17.11,DJSnakeVEVO,10,673010,58902,786,2901
17.17.11,Sailor J,24,88644,5172,453,976
17.17.11,WIRED,17,420033,14353,147,1071
17.17.11,WWE,17,326709,5340,207,323
17.17.11,Matthias,28,736829,18708,794,6460
17.17.11,The Slow Mo Guys,24,3300683,98182,1914,6794
17.17.11,TV Promos,24,363095,3657,146,389
17.17.11,Jonathan Morrison,28,516456,21523,1107,2972
17.17.11,TechSmartt,28,3495474,41976,42467,12311
17.17.11,JunsKitchen,26,2167114,151277,862,8848
17.17.11,Butch Hartman,20,55460,3871,96,428
17.17.11,CinemaSins,1,1716572,46900,2404,10160
17.17.11,Late Night with Seth Meyers,23,328417,5188,129,299
17.17.11,E! Entertainment,24,325333,2750,307,383
17.17.11,SciShow,27,116732,5023,314,1086
17.17.11,Fueled By Ramen,10,82048,3539,144,347
17.17.11,ColliderVideos,24,59190,2001,86,527
17.17.11,ESPN,17,113926,1026,37,333
17.17.11,Wong Fu Productions,24,82415,4468,70,354
17.17.11,Anwar Jibawi,23,1843479,91834,1030,5441
17.17.11,It's Okay To Be Smart,27,76475,4208,44,284
17.17.11,Movie Munchies,24,100908,314,190,80
17.17.11,Mental Floss,27,30569,1184,14,130
17.17.11,Major Lazer,10,360001,28058,385,942
17.17.11,Taylor Swift,10,615712,38795,594,2446
17.17.11,FreeDawkins,17,23429,365,10,188
17.17.11,SHOWTIME Sports,17,26922,111,14,38
17.17.11,todrickhall,24,69199,4237,15,220
17.17.11,Screen Junkies,1,1351046,33595,496,4344
17.17.11,The Graham Norton Show,24,647820,8122,168,530
17.17.11,Dua Lipa,10,276231,30255,412,2293
17.17.11,INSIDER,26,6582,174,8,22
17.17.11,Access Hollywood,24,52292,204,148,120
17.17.11,theneedledrop,10,253763,10327,691,2552
17.17.11,Philadelphia 76ers,17,12831,86,5,35
17.17.11,reputationswift,24,38818,370,112,95
17.17.11,NBA Highlights · YouTube,17,19800,10,102,17
17.17.11,Jackie Aina,26,322642,25373,537,2414
17.17.11,Dolan Twins,23,1383687,159600,682,8793
17.17.11,Jessii Vee,23,77486,5189,60,3194
17.17.11,Washington Post,25,157973,681,337,546
17.17.11,Cody'sLab Backup,22,65197,4287,36,396
17.17.11,ProZD,1,575434,29299,514,1749
17.17.11,Pixielocks,26,24416,2738,83,479
17.17.11,The Orchard Movies,24,378984,7464,299,359
17.17.11,Brian Hull,24,101742,6282,89,797
17.17.11,RachelPlattenVEVO,10,54697,1693,65,79
17.17.11,CaseyNeistat,22,2400741,92831,7687,21714
17.17.11,REACT,24,962308,22111,1219,2928
17.17.11,Refinery29,26,22383,921,26,78
17.17.11,iJustine,28,914680,21174,2586,3064
17.17.11,LastWeekTonight,24,5392036,142006,10797,18930
17.17.11,BBCRadio1VEVO,10,28169,1623,19,113
17.17.11,William Osman,28,162006,7229,97,886
17.17.11,The Infographics Show,27,650799,12694,1946,6656
17.17.11,Shmee150,2,298744,5906,444,1502
17.17.11,RM Videos,23,12858,37,1,5
17.17.11,Big Cat Rescue,15,34968,1834,27,317
17.17.11,NBA,17,137518,1990,70,304
17.17.11,Jenny Nicholson,1,66349,4544,87,887
17.17.11,TED-Ed,27,356406,11637,120,699
17.17.11,marshmello,10,3228511,204840,3983,12937
17.17.11,standupmaths,24,113820,5562,50,593
17.17.11,Now You See It,27,244538,12392,236,598
17.17.11,DunkFest,17,80687,197,30,53
17.17.11,Wendy Williams,24,492640,10058,744,2481
17.17.11,Red Bull,17,167484,10718,37,440
17.17.11,Good Mythical Morning,24,863397,16213,1337,2913
17.17.11,Life Noggin,27,467678,18528,219,5726
17.17.11,Nickelback,10,340068,14253,719,1174
17.17.11,Summit,27,16017,206,16,0
17.17.11,Rudy Mancuso,23,4737269,175762,7017,9557
17.17.11,VICE,24,39122,1572,629,949
17.17.11,Cut,24,214925,5591,145,1281
17.17.11,Dancing With The Stars,24,240124,4288,58,438
17.17.11,U2VEVO,10,310812,10079,398,5112
17.17.11,SIRAH,10,34262,2023,71,299
17.17.11,Gus Johnson,23,143522,8593,241,349
17.17.11,emma chamberlain,24,189155,16242,141,2204
17.17.11,amc,24,224207,2366,570,1919
17.17.11,nigahiga,24,2656622,149105,2339,19644
17.17.11,BBC Earth,15,39490,1932,14,159
17.17.11,hp_overload,2,952966,28677,3540,2497
17.17.11,CrazyRussianHacker,28,1194113,28200,1111,2582
17.17.11,Tom Scott,27,327639,17313,165,1401
17.17.11,NFL,17,1014512,5954,541,3174
17.17.11,TIME,25,32977,146,45,232
17.17.11,PeterSripol,28,396661,21839,127,3337
17.17.11,Donut Media,2,130950,2448,39,503
17.17.11,Hunter Hayes,10,96267,3194,105,129
17.17.11,Cleveland Cavaliers on cleveland.com,25,86671,280,128,174
17.17.11,The king of DIY,15,296542,8575,328,2018
17.17.11,Saturday Night Live,24,2630503,18741,2999,2810
17.17.11,The Scran Line,26,33738,1933,36,491
17.17.11,Frank May,23,426359,6418,333,344
17.17.11,Mark Ferris,23,50473,5682,39,1634
17.17.11,NowThis World,25,759217,9848,1511,3477
17.17.11,HANSON,10,68613,1288,101,142
17.17.11,NBA on ESPN,17,10899,58,4,5
17.17.11,Numberphile,28,181539,7193,74,642
17.17.11,BBC News,25,108991,430,45,556
17.17.11,People are Awesome,24,186961,5065,68,222
17.17.11,TODAY,25,83497,410,28,76
17.17.11,Eric Strebel,26,3591,92,4,14
17.17.11,D3sports.com,17,47069,131,77,41
17.17.11,Emirates,19,442407,2742,172,473
17.17.11,Cracked,23,368795,9519,746,1273
17.17.11,ScreenPrism,1,277792,6408,371,591
17.17.11,Ben Rohrbach,17,22221,83,74,63
17.17.11,officer401,24,142010,5190,163,720
17.17.11,JerryRigEverything,26,256761,13909,374,1730
17.17.11,HellthyJunkFood,24,313133,10118,270,1584
17.17.11,Auralnauts,23,66800,3578,75,351
17.17.11,Shantell Martin,1,48179,4603,92,446
17.17.11,Tested,28,336398,4447,179,265
17.17.11,60 Minutes,25,42422,243,8,58
17.17.11,BBC Radio 1,10,48864,1941,22,86
17.17.11,Eater,26,34460,620,43,65
17.17.11,Rappler,25,64932,39,14,30
17.17.11,Amazon.co.uk,24,106641,230,183,0
17.17.11,Estée Lalonde,22,141308,4455,169,327
17.17.11,Canada Soccer,17,43426,309,33,47
17.17.11,Niki and Gabi,23,900779,47602,1876,3796
17.17.11,Gregg Peterson,17,6993,20,58,53
17.17.11,EminemVEVO,10,24578152,891282,51977,125444
17.17.11,Sarasota Police Department,25,1431,4,0,0
17.17.11,CamilaCabelloVEVO,10,7095077,438470,6754,29178
17.17.11,FaeryInLoveInc,1,58689,831,253,306
17.17.11,Nobrand,22,122634,2908,210,595
17.17.11,U.S. Navy,25,256760,782,98,793
17.17.11,Hybrid Network,24,8993,292,5,162
17.17.11,WLKY News Louisville,25,6801,11,35,16
17.17.11,Vostok.bike,19,1204,7,0,2
17.17.11,The Office US,24,227162,4836,60,268
17.17.11,dope2111,26,1856410,38114,2049,2768
17.17.11,GoDucksdotcom,17,704,10,2,5
17.17.11,MatthewSantoro,10,393265,16805,19201,8480
17.17.11,Shawn Johnson East,22,352770,4782,1838,741
17.17.11,Entertainment Weekly,24,3914,48,3,24
17.17.11,Mark Linsangan,28,9747,447,14,81
17.17.11,CBS Sunday Morning,25,10541,261,7,19
17.17.11,JenniferLopezVEVO,10,17679753,248909,21039,13058
17.17.11,FBE,24,2374251,49509,3038,8545
17.17.11,GEazyMusicVEVO,10,5159763,146732,4515,7048
17.17.11,Kevin Durant,17,194930,6466,139,536
17.17.11,LOFTON SHAW,1,5318,20,1,3
17.17.11,Grace Helbig,22,218186,7773,230,443
17.17.11,BellatorMMA,17,1267977,2028,304,1586
17.17.11,IGN,24,629166,8985,463,1030
17.17.11,John Lewis,26,8041928,60434,11437,7545
17.17.11,Lele Pons,23,3913682,129182,8991,5531
17.17.11,ABC News,25,11156,86,22,74
17.17.11,Jeremy Jahns,24,312769,8665,360,966
17.17.11,Jason Derulo,10,2954882,52519,2453,1948
17.17.11,ABC Television Network,24,2720774,76529,1960,3599
17.17.11,fosterthepeopleVEVO,10,403887,20780,643,1739
17.17.11,Watch What Happens Live with Andy Cohen,24,277614,2609,5622,2337
17.17.11,"monday.com, formerly dapulse",28,6247,22,0,2
17.18.11,BostonDynamics,28,6451949,150015,2976,26863
17.18.11,LuisFonsiVEVO,10,18558186,1002549,32178,59945
17.18.11,Warner Bros. Pictures,24,7797259,94545,8233,17122
17.18.11,The Late Show with Stephen Colbert,24,1291361,16081,1368,2877
17.18.11,Fueled By Ramen,10,823285,89055,1565,7649
17.18.11,RemyMaVEVO,10,1593121,61135,10680,16283
17.18.11,Vox,25,366048,14742,1308,1948
17.18.11,ChrisStapletonVEVO,10,133092,4168,141,266
17.18.11,The Late Late Show with James Corden,24,8072982,174944,6413,9529
17.18.11,Paramount Pictures,1,3252728,10779,282,1949
17.18.11,The Tonight Show Starring Jimmy Fallon,23,178325,1641,83,178
17.18.11,vlogbrothers,22,81759,5896,166,864
17.18.11,SMTOWN,10,4340962,396790,11280,41890
17.18.11,Green Day,10,646615,68813,1083,5977
17.18.11,20th Century Fox,1,8291139,254158,5437,11910
17.18.11,HaileeSteinfeldVEVO,10,751525,77456,566,3164
17.18.11,First We Feast,26,803802,36813,619,5178
17.18.11,AsapSCIENCE,28,803168,35094,489,3320
17.18.11,Kurzgesagt – In a Nutshell,27,1654828,109421,992,7924
17.18.11,TheEllenShow,24,185707,7018,57,347
17.18.11,Vanity Fair,24,582019,17558,1212,933
17.18.11,Vogue,24,4716036,395289,3925,19741
17.18.11,K Yuen,22,33260,181,79,30
17.18.11,Half as Interesting,27,544230,17911,483,3045
17.18.11,Full Frontal with Samantha Bee,22,523234,6762,2253,1754
17.18.11,RealLifeLore,27,187278,9402,472,1373
17.18.11,Ultra Music,10,248793,29652,327,1371
17.18.11,Shade 45,22,26393,162,74,94
17.18.11,Marques Brownlee,28,1666003,61821,1055,6597
17.18.11,The Real Daytime,24,438484,4629,236,474
17.18.11,Matthias Wandel,26,123751,3583,283,345
17.18.11,Simon's Cat,15,336907,18768,177,603
17.18.11,Atlantic Records,10,364124,26993,210,1121
17.18.11,Watch What Happens Live with Andy Cohen,24,31816,215,39,62
17.18.11,Lauren Elizabeth,26,50702,2718,145,98
17.18.11,ibighit,10,5158539,926887,3814,79570
17.18.11,clothesencounters,26,89852,5269,164,547
17.18.11,jacksfilms,23,1248432,64410,569,66471
17.18.11,The Talk,24,336404,1795,751,1495
17.18.11,Grace Helbig,22,172877,11271,75,407
17.18.11,LukeBryanVEVO,10,57818,3032,76,191
17.18.11,iHasCupquake,20,686170,32999,654,4597
17.18.11,You Suck At Cooking,26,759465,33415,816,1735
17.18.11,Refinery29,26,53502,1747,87,374
17.18.11,FreeDawkins,17,20772,361,5,115
17.18.11,TimandFaithVEVO,10,18346,544,28,20
17.18.11,MassLive,25,67433,439,43,169
17.18.11,The Verge,28,291603,6006,353,700
17.18.11,Jimmy Kimmel Live,24,21007,433,11,35
17.18.11,DJSnakeVEVO,10,1274705,88299,1183,3638
17.18.11,MariahCareyVEVO,10,360308,23311,969,4191
17.18.11,todrickhall,24,44284,5183,25,422
17.18.11,Björk,10,176380,12369,367,1285
17.18.11,Netflix,24,47358,1358,179,145
17.18.11,Austin Evans,28,372468,13355,803,2119
17.18.11,SUPERFRUIT,24,82266,11788,93,1309
17.18.11,Funny Or Die,23,9445,381,22,35
17.18.11,WWE,17,379172,5794,244,360
17.18.11,E! Entertainment,24,304954,2981,70,126
17.18.11,Safiya Nygaard,22,1448352,76717,1017,4539
17.18.11,Dua Lipa,10,441164,36355,560,2482
17.18.11,Mayim Bialik,1,46197,3794,254,889
17.18.11,CollegeHumor,23,756962,22854,2983,2902
17.18.11,Demi Lovato,24,625607,34952,705,1766
17.18.11,Simply Nailogical,24,2003729,93297,986,15120
17.18.11,Chris Stuckmann,24,914063,31150,1471,9449
17.18.11,Tanner Braungardt,22,2242229,63341,8314,9293
17.18.11,John Campea,24,50899,1520,120,864
17.18.11,alt-J,10,384420,12145,504,787
17.18.11,Klossy,22,127535,5146,125,275
17.18.11,Jonathan Morrison,28,578964,22898,1192,3391
17.18.11,Sailor J,24,112967,5896,524,1066
17.18.11,FallOutBoyVEVO,10,2312628,148859,3720,13940
17.18.11,Cards Against Humanity,23,1285629,24686,8404,6778
17.18.11,Lauv,10,178887,19838,83,1055
17.18.11,Butch Hartman,20,63841,4226,114,481
17.18.11,Attaullah Malik,28,1985134,11176,5614,3627
17.18.11,WIRED,17,525327,16698,188,1212
17.18.11,Brent Pella,23,1406451,37209,2146,1782
17.18.11,TV Promos,24,408821,3912,152,466
17.18.11,Matthias,28,799694,19416,860,6617
17.18.11,The Slow Mo Guys,24,3447230,100566,1959,6954
17.18.11,CupcakeJemma,26,64813,3479,29,91
17.18.11,Major Lazer,10,485602,32167,468,1004
17.18.11,Wong Fu Productions,24,92342,4797,74,373
17.18.11,HarryStylesVEVO,10,595598,136072,333,6292
17.18.11,TechSmartt,28,3631775,43038,44500,12476
17.18.11,JunsKitchen,26,2286953,156920,915,8454
17.18.11,Late Night with Seth Meyers,23,386174,6074,138,304
17.18.11,SciShow,27,128804,5369,336,1179
17.18.11,CinemaSins,1,1836995,48570,2523,10096
17.18.11,Movie Munchies,24,125604,387,194,88
17.18.11,Anwar Jibawi,23,2002223,95909,1080,5624
17.18.11,It's Okay To Be Smart,27,84488,4493,48,291
17.18.11,ESPN,17,120991,1060,42,377
17.18.11,Taylor Swift,10,674220,40478,613,2430
17.18.11,RM Videos,23,61066,68,3,7
17.18.11,ABC News,25,25521,393,83,409
17.18.11,Mental Floss,27,33164,1253,15,134
17.18.11,The Graham Norton Show,24,694375,8462,177,458
17.18.11,ColliderVideos,24,62257,2060,89,538
17.18.11,Screen Junkies,1,1408656,34417,506,3703
17.18.11,Ranz Kyle,22,331642,21739,190,1628
17.18.11,theneedledrop,10,274155,10765,750,2560
17.18.11,INSIDER,28,210266,3759,107,270
17.18.11,SHOWTIME Sports,17,30873,119,16,40
17.18.11,Access Hollywood,24,54256,208,149,122
17.18.11,Philadelphia 76ers,17,14190,89,5,36
17.18.11,Jessii Vee,23,92106,5791,67,3664
17.18.11,reputationswift,24,40326,383,113,64
17.18.11,NBA Highlights · YouTube,17,20292,10,102,17
17.18.11,Jackie Aina,26,340649,26383,557,2167
17.18.11,Dolan Twins,23,1443934,163475,709,9111
17.18.11,NBC News,25,38528,283,218,0
17.18.11,Washington Post,25,161057,686,338,541
17.18.11,Cody'sLab Backup,22,71415,4483,39,420
17.18.11,Matt Steffanina,24,293758,20134,193,918
17.18.11,ProZD,1,596888,29736,523,1768
17.18.11,MisterWivesVEVO,10,7544,1049,14,128
17.18.11,Big Cat Rescue,15,39363,1955,31,367
17.18.11,REACT,24,981376,22491,1233,2931
17.18.11,YBF Chic,24,1975,4,0,0
17.18.11,RachelPlattenVEVO,10,68611,1899,74,82
17.18.11,Brian Hull,24,111222,6724,96,855
17.18.11,CaseyNeistat,22,2468267,94303,7802,21866
17.18.11,The Orchard Movies,24,606481,13385,512,633
17.18.11,Shmee150,2,362775,6411,499,1750
17.18.11,iJustine,28,961935,21757,2651,3084
17.18.11,Pixielocks,26,25796,2842,84,502
17.18.11,William Osman,28,169411,7443,101,973
17.18.11,LastWeekTonight,24,5661444,145774,11064,19365
17.18.11,DunkFest,17,131762,150,23,79
17.18.11,The Infographics Show,27,728698,13623,2096,7015
17.18.11,BBCRadio1VEVO,10,34784,1863,21,126
17.18.11,Red Bull,17,187106,11363,39,489
17.18.11,littleBits Electronics,28,1387,15,1,1
17.18.11,marshmello,10,3903013,219847,4307,13620
17.18.11,TED-Ed,27,368865,11889,127,705
17.18.11,NBA,17,139806,2007,70,303
17.18.11,Jenny Nicholson,1,68585,4630,91,932
17.18.11,Audience Network,24,11807,5,0,0
17.18.11,Now You See It,27,252084,12712,240,634
17.18.11,Wendy Williams,24,518064,10394,765,2465
17.18.11,Nickelback,10,388443,15160,763,1240
17.18.11,Life Noggin,27,496031,18985,228,6004
17.18.11,Cut,24,220365,5694,148,1288
17.18.11,Good Mythical Morning,24,885011,16396,1363,2956
17.18.11,BBC Earth,15,43009,2017,15,167
17.18.11,standupmaths,24,119765,5741,50,615
17.18.11,Dancing With The Stars,24,261429,4470,62,454
17.18.11,SIRAH,10,37533,2150,87,357
17.18.11,U2VEVO,10,360433,10988,427,5212
17.18.11,VICE,24,42087,1671,653,872
17.18.11,Hunter Hayes,10,107173,3477,109,137
17.18.11,Rudy Mancuso,23,4949674,180201,7042,9687
17.18.11,emma chamberlain,24,198789,16735,144,2314
17.18.11,Gus Johnson,23,146013,8719,243,349
17.18.11,Atlanta Hawks,17,3317,19,0,2
17.18.11,hp_overload,2,1384436,39121,4882,3029
17.18.11,Summit,27,21855,281,17,0
17.18.11,nigahiga,24,2744125,151426,2373,20039
17.18.11,Hot Dad,23,13676,1172,18,169
17.18.11,CrazyRussianHacker,28,1224268,28632,1126,2595
17.18.11,NFL,17,1042282,6029,549,3187
17.18.11,PeterSripol,28,413662,22359,133,3393
17.18.11,amc,24,227345,2390,577,1958
17.18.11,TIME,25,33434,147,45,224
17.18.11,The Scran Line,26,35487,1999,36,514
17.18.11,Cleveland Cavaliers on cleveland.com,25,87065,281,128,173
17.18.11,JerryRigEverything,26,265799,14179,384,1727
17.18.11,Tom Scott,27,333944,17486,167,1424
17.18.11,Eric Strebel,26,3841,97,4,14
