prod_id,quan_in_stock,sales
8130,294,10
8131,381,8
8132,467,9
8133,173,11
8134,299,9
8135,471,16
8136,252,17
8137,406,4
8138,5,12
8139,325,11
8140,352,8
8141,380,9
8142,356,10
8143,223,5
8144,212,20
8145,70,18
8146,196,29
8147,8,7
8148,293,13
8149,426,25
8150,302,16
8151,321,15
8152,169,15
8153,485,9
8154,267,13
8155,267,4
8156,462,21
8157,81,9
8158,132,6
8159,358,16
8160,24,7
8161,426,7
8162,239,12
8163,491,14
8164,99,11
8165,38,8
8166,461,2
8167,351,12
8168,445,14
8169,467,4
8170,176,6
8171,297,20
8172,346,21
8173,32,22
8174,19,9
8175,58,6
8176,102,9
8177,215,6
8178,66,19
8179,396,11
8180,141,15
8181,369,15
8182,217,12
8183,310,21
8184,354,8
8185,484,6
8186,76,16
8187,315,2
8188,64,22
8189,209,19
8190,173,16
8191,89,8
8192,135,14
8193,413,8
8194,79,12
8195,234,17
8196,451,10
8197,40,14
8198,85,13
8199,396,9
8200,6,3
8201,262,11
8202,192,13
8203,353,16
8204,294,19
8205,211,12
8206,411,8
8207,397,9
8208,427,24
8209,478,15
8210,293,18
8211,67,13
8212,346,17
8213,9,6
8214,377,18
8215,199,8
8216,494,8
8217,454,4
8218,13,3
8219,58,7
8220,162,24
8221,187,12
8222,147,11
8223,297,7
8224,99,11
8225,226,12
8226,31,15
8227,50,15
8228,266,23
8229,117,20
8230,446,12
8231,273,17
8232,379,9
8233,137,13
8234,126,5
8235,173,20
8236,349,11
8237,37,17
8238,70,13
8239,275,12
8240,14,9
8241,363,11
8242,342,18
8243,360,14
8244,373,8
8245,218,9
8246,59,7
8247,366,5
8248,172,5
8249,72,24
8250,425,13
8251,334,8
8252,260,10
8253,71,19
8254,131,8
8255,359,10
8256,298,14
8257,162,17
8258,409,16
8259,64,14
8260,280,13
8261,355,9
8262,338,8
8263,159,8
8264,493,13
8265,464,12
8266,332,15
8267,341,5
8268,1,10
8269,402,11
8270,116,15
8271,16,8
8272,265,14
8273,459,14
8274,376,13
8275,137,14
8276,177,9
8277,436,16
8278,3,13
8279,349,13
8280,8,18
8281,428,33
8282,182,10
8283,268,14
8284,500,23
8285,314,9
8286,126,12
8287,297,11
8288,477,12
8289,35,13
8290,362,7
8291,256,9
8292,391,7
8293,199,11
8294,415,18
8295,383,19
8296,163,16
8297,246,12
8298,224,14
8299,164,9
8300,148,12
8301,340,14
8302,180,24
8303,413,12
8304,299,17
8305,56,3
8306,49,22
8307,476,13
8308,492,17
8309,53,6
8310,324,9
8311,500,18
8312,481,11
8313,6,20
8314,267,14
8315,480,5
8316,320,7
8317,394,7
8318,277,15
8319,297,7
8320,430,16
8321,138,8
8322,52,11
8323,320,23
8324,337,16
8325,468,17
8326,203,20
8327,0,17
8328,214,12
8329,427,4
8330,164,12
8331,362,16
8332,267,8
8333,345,13
8334,275,13
8335,65,4
8336,402,8
8337,325,6
8338,40,14
8339,393,10
8340,378,8
8341,365,2
8342,393,18
8343,359,30
8344,371,5
8345,160,11
8346,338,11
8347,191,13
8348,53,18
8349,115,16
8350,488,17
8351,484,1
8352,254,5
8353,40,12
8354,304,8
8355,90,11
8356,7,13
8357,6,21
8358,91,12
8359,221,19
8360,433,13
8361,256,17
8362,83,12
8363,200,21
8364,100,16
8365,358,15
8366,265,19
8367,1,22
8368,182,20
8369,306,18
8370,395,22
8371,59,18
8372,170,6
8373,287,17
8374,418,7
8375,41,6
8376,447,8
8377,256,5
8378,233,8
8379,0,15
8380,371,13
8381,221,10
8382,484,5
8383,124,7
8384,261,15
8385,287,13
8386,215,10
8387,269,17
8388,294,10
8389,307,11
8390,490,13
8391,226,13
8392,62,12
8393,72,20
8394,426,11
8395,162,7
8396,430,11
8397,191,9
8398,164,4
8399,111,3
8400,498,15
8401,58,6
8402,171,10
8403,168,5
8404,346,0
8405,88,16
8406,209,8
8407,292,18
8408,345,17
8409,443,19
8410,293,19
8411,216,20
8412,163,13
8413,277,13
8414,341,9
8415,425,12
8416,64,16
8417,55,9
8418,193,14
8419,358,9
8420,363,16
8421,182,18
8422,84,9
8423,425,19
8424,255,7
8425,10,19
8426,86,15
8427,185,7
8428,201,9
8429,250,15
8430,297,15
8431,199,16
8432,309,9
8433,468,18
8434,367,19
8435,154,7
8436,56,12
8437,76,11
8438,447,14
8439,401,8
8440,18,9
8441,239,4
8442,117,25
8443,182,13
8444,15,5
8445,458,2
8446,106,6
8447,79,5
8448,13,4
8449,299,15
8450,437,13
8451,376,25
8452,482,9
8453,21,18
8454,300,24
8455,237,11
8456,31,8
8457,386,17
8458,422,13
8459,232,16
8460,136,15
8461,218,9
8462,431,15
8463,446,2
8464,186,15
8465,298,17
8466,99,11
8467,243,15
8468,374,12
8469,45,9
8470,143,10
8471,392,2
8472,284,5
8473,260,12
8474,73,13
8475,300,20
8476,217,7
8477,180,15
8478,380,16
8479,231,14
8480,480,11
8481,317,7
8482,106,14
8483,461,9
8484,338,12
8485,406,10
8486,198,3
8487,369,11
8488,292,11
8489,119,11
8490,101,4
8491,429,14
8492,338,15
8493,32,20
8494,374,20
8495,24,19
8496,330,6
8497,473,9
8498,267,12
8499,203,11
8500,18,9
8501,411,10
8502,95,22
8503,303,4
8504,170,8
8505,169,6
8506,102,27
8507,388,18
8508,349,17
8509,483,16
8510,119,16
8511,328,14
8512,299,6
8513,225,14
8514,289,6
8515,136,10
8516,130,11
8517,487,1
8518,4,18
8519,423,19
8520,106,16
8521,106,6
8522,351,15
8523,444,3
8524,138,4
8525,224,6
8526,469,13
8527,468,18
8528,197,14
8529,235,3
8530,171,5
8531,215,11
8532,145,4
8533,266,12
8534,18,8
8535,316,6
8536,435,7
8537,121,28
8538,204,27
8539,284,11
8540,103,8
8541,323,17
8542,112,6
8543,402,3
8544,47,8
8545,401,19
8546,37,11
8547,178,23
8548,388,22
8549,42,24
8550,100,17
8551,494,13
8552,148,9
8553,452,10
8554,438,13
8555,287,13
8556,175,13
8557,406,9
8558,254,12
8559,373,10
8560,140,14
8561,426,9
8562,87,11
8563,286,8
8564,191,14
8565,106,13
8566,101,8
8567,126,14
8568,227,7
8569,306,9
8570,411,11
8571,330,12
8572,128,14
8573,22,7
8574,231,12
8575,176,12
8576,423,19
8577,269,15
8578,355,10
8579,310,10
8580,312,11
8581,456,10
8582,304,9
8583,461,8
8584,407,9
8585,241,10
8586,247,4
8587,82,15
8588,146,3
8589,1,9
8590,455,10
8591,287,5
8592,427,3
8593,42,15
8594,73,5
8595,118,8
8596,148,10
8597,175,5
8598,245,9
8599,375,14
8600,481,14
8601,155,6
8602,205,3
8603,109,12
8604,178,7
8605,436,8
8606,286,17
8607,101,10
8608,205,8
8609,140,10
8610,412,14
8611,16,7
8612,96,12
8613,215,18
8614,478,2
8615,2,5
8616,456,25
8617,224,3
8618,85,12
8619,102,7
8620,226,17
8621,39,12
8622,390,18
8623,153,19
8624,82,10
8625,463,12
8626,272,11
8627,230,18
8628,138,20
8629,16,18
8630,105,9
8631,118,17
8632,172,11
8633,310,10
8634,228,10
8635,351,12
8636,246,17
8637,13,12
8638,452,2
8639,451,7
8640,154,13
8641,363,10
8642,468,16
8643,250,11
8644,77,10
8645,445,22
8646,253,5
8647,33,13
8648,169,7
8649,338,12
8650,136,5
8651,396,21
8652,378,18
8653,26,12
8654,48,14
8655,460,20
8656,490,4
8657,321,20
8658,190,14
8659,127,12
8660,338,12
8661,296,8
8662,246,7
8663,10,16
8664,105,5
8665,474,14
8666,361,18
8667,351,9
8668,487,13
8669,312,5
8670,302,12
8671,140,8
8672,175,6
8673,269,11
8674,391,6
8675,253,7
8676,214,7
8677,143,14
8678,287,5
8679,383,11
8680,482,15
8681,423,9
8682,279,21
8683,359,11
8684,450,17
8685,328,17
8686,319,13
8687,440,12
8688,148,9
8689,9,15
8690,66,9
8691,486,21
8692,305,8
8693,312,13
8694,496,7
8695,410,20
8696,286,18
8697,357,20
8698,261,4
8699,272,2
8700,168,7
8701,63,12
8702,413,4
8703,343,6
8704,332,7
8705,304,10
8706,95,8
8707,46,9
8708,448,14
8709,382,9
8710,430,13
8711,429,13
8712,305,9
8713,208,9
8714,288,10
8715,255,14
8716,35,9
8717,107,18
8718,194,15
8719,183,11
8720,116,13
8721,261,20
8722,169,15
8723,421,13
8724,72,11
8725,165,6
8726,330,8
8727,358,18
8728,21,12
8729,91,15
8730,130,13
8731,190,19
8732,154,18
8733,43,9
8734,33,8
8735,487,13
8736,347,7
8737,128,31
8738,32,5
8739,294,12
8740,10,9
8741,462,5
8742,223,14
8743,316,17
8744,169,11
8745,10,6
8746,70,5
8747,205,11
8748,118,4
8749,265,8
8750,389,4
8751,234,16
8752,25,11
8753,57,13
8754,154,12
8755,98,16
8756,223,24
8757,485,5
8758,456,6
8759,244,20
8760,75,11
8761,86,20
8762,435,5
8763,230,12
8764,129,14
8765,468,14
8766,216,19
8767,476,9
8768,96,15
8769,249,14
8770,270,18
8771,106,6
8772,210,3
8773,493,26
8774,423,9
8775,380,9
8776,3,13
8777,494,14
8778,85,17
8779,121,6
8780,258,11
8781,474,10
8782,355,5
8783,283,11
8784,31,5
8785,9,19
8786,381,9
8787,254,2
8788,494,24
8789,337,14
8790,499,7
8791,69,7
8792,423,8
8793,433,20
8794,300,8
8795,52,13
8796,400,22
8797,16,20
8798,28,14
8799,497,9
8800,265,2
8801,298,27
8802,102,5
8803,476,21
8804,291,21
8805,25,11
8806,356,8
8807,294,4
8808,18,9
8809,441,16
8810,415,12
8811,276,9
8812,415,1
8813,270,16
8814,59,13
8815,446,14
8816,279,16
8817,440,12
8818,199,10
8819,273,15
8820,276,14
8821,198,11
8822,343,17
8823,199,10
8824,131,14
8825,142,15
8826,252,19
8827,30,7
8828,158,13
8829,280,8
8830,27,17
8831,424,17
8832,78,5
8833,129,11
8834,399,14
8835,369,10
8836,155,9
8837,254,11
8838,162,9
8839,173,11
8840,195,13
8841,77,8
8842,450,15
8843,109,23
8844,347,23
8845,8,21
8846,55,18
8847,126,12
8848,448,11
8849,254,14
8850,400,10
8851,224,10
8852,453,16
8853,242,9
8854,424,9
8855,83,14
8856,385,16
8857,175,7
8858,114,22
8859,43,23
8860,456,15
8861,141,4
8862,467,3
8863,33,7
8864,271,16
8865,366,9
8866,402,16
8867,426,17
8868,120,14
8869,64,6
8870,99,4
8871,315,13
8872,142,18
8873,48,26
8874,425,8
8875,490,6
8876,56,8
8877,480,9
8878,115,8
8879,4,13
8880,234,12
8881,15,14
8882,229,1
8883,186,8
8884,258,9
8885,152,10
8886,269,20
8887,142,10
8888,328,14
8889,384,14
8890,186,11
8891,283,10
8892,24,15
8893,153,12
8894,317,16
8895,295,17
8896,18,3
8897,218,12
8898,221,13
8899,139,22
8900,283,12
8901,320,4
8902,455,14
8903,425,11
8904,368,7
8905,379,9
8906,414,9
8907,425,15
8908,358,9
8909,29,13
8910,429,17
8911,92,7
8912,44,20
8913,157,17
8914,278,7
8915,302,7
8916,310,15
8917,47,6
8918,445,14
8919,138,5
8920,432,11
8921,131,14
8922,421,6
8923,456,13
8924,284,17
8925,237,11
8926,251,22
8927,303,9
8928,456,11
8929,472,8
8930,442,14
8931,238,23
8932,291,13
8933,396,7
8934,163,12
8935,159,13
8936,275,10
8937,77,2
8938,83,7
8939,133,3
8940,106,12
8941,12,5
8942,225,28
8943,151,18
8944,169,14
8945,3,8
8946,454,1
8947,480,4
8948,51,7
8949,398,10
8950,117,6
8951,483,21
8952,29,8
8953,38,10
8954,438,10
8955,313,25
8956,276,8
8957,189,6
8958,116,18
8959,231,4
8960,160,21
8961,58,11
8962,470,16
8963,452,15
8964,455,16
8965,132,12
8966,110,22
8967,229,9
8968,209,11
8969,194,10
8970,362,13
8971,316,24
8972,206,17
8973,87,7
8974,467,6
8975,376,18
8976,90,14
8977,420,2
8978,356,15
8979,141,8
8980,318,13
8981,473,9
8982,123,15
8983,347,4
8984,11,16
8985,61,0
8986,160,6
8987,287,6
8988,250,13
8989,277,14
8990,17,7
8991,411,13
8992,335,16
8993,488,19
8994,362,26
8995,290,18
8996,120,13
8997,473,10
8998,18,7
8999,330,19
9000,167,17
9001,381,9
9002,145,10
9003,373,23
9004,469,13
9005,112,7
9006,248,14
9007,58,4
9008,31,7
9009,104,15
9010,199,9
9011,350,11
9012,76,9
9013,323,8
9014,197,5
9015,87,6
9016,385,11
9017,357,7
9018,375,10
9019,134,5
9020,134,12
9021,392,15
9022,45,14
9023,470,10
9024,380,9
9025,408,15
9026,259,10
9027,500,8
9028,380,13
9029,278,16
9030,329,8
9031,46,9
9032,159,2
9033,475,17
9034,420,15
9035,127,6
9036,86,8
9037,168,12
9038,185,12
9039,118,12
9040,272,11
9041,385,18
9042,468,14
9043,349,2
9044,208,11
9045,164,15
9046,437,19
9047,92,8
9048,21,6
9049,311,9
9050,227,11
9051,156,27
9052,203,9
9053,272,6
9054,125,13
9055,82,8
9056,179,21
9057,384,9
9058,81,10
9059,59,5
9060,162,13
9061,411,23
9062,106,10
9063,321,22
9064,385,9
9065,25,12
9066,448,11
9067,472,15
9068,194,14
9069,133,9
9070,89,15
9071,466,16
9072,18,3
9073,57,19
9074,315,33
9075,227,22
9076,222,7
9077,251,16
9078,319,18
9079,243,16
9080,61,11
9081,46,3
9082,400,13
9083,265,10
9084,319,6
9085,24,11
9086,347,15
9087,498,7
9088,409,17
9089,429,14
9090,57,18
9091,70,7
9092,339,16
9093,163,15
9094,391,0
9095,224,7
9096,189,5
9097,339,19
9098,195,16
9099,383,7
9100,472,8
9101,285,9
9102,349,6
9103,491,10
9104,342,12
9105,163,15
9106,217,15
9107,63,14
9108,415,3
9109,36,8
9110,307,28
9111,476,14
9112,82,3
9113,206,4
9114,240,13
9115,401,15
9116,230,17
9117,87,12
9118,399,9
9119,138,10
9120,15,9
9121,456,8
9122,209,11
9123,355,16
9124,119,12
9125,99,9
9126,79,29
9127,309,6
9128,438,9
9129,275,9
9130,192,15
9131,410,11
9132,59,12
9133,41,14
9134,401,6
9135,401,9
9136,204,8
9137,117,9
9138,465,15
9139,118,7
9140,154,9
9141,272,9
9142,94,15
9143,236,18
9144,478,6
9145,335,7
9146,137,12
9147,208,8
9148,422,10
9149,35,12
9150,347,11
9151,438,15
9152,492,12
9153,55,8
9154,293,18
9155,111,16
9156,155,7
9157,373,6
9158,421,9
9159,93,15
9160,147,5
9161,112,14
9162,2,12
9163,206,10
9164,154,22
9165,404,17
9166,107,14
9167,358,12
9168,21,5
9169,72,11
9170,477,17
9171,175,8
9172,344,14
9173,71,9
9174,412,14
9175,322,28
9176,407,9
9177,48,17
9178,29,16
9179,329,3
9180,84,4
9181,376,15
9182,266,20
9183,76,16
9184,432,11
9185,59,8
9186,188,12
9187,86,6
9188,432,12
9189,108,7
9190,179,10
9191,79,14
9192,221,16
9193,182,8
9194,286,17
9195,375,8
9196,85,14
9197,393,5
9198,233,16
9199,107,9
9200,466,17
9201,210,11
9202,282,13
9203,309,10
9204,282,16
9205,194,5
9206,130,24
9207,188,11
9208,243,13
9209,160,3
9210,16,7
9211,327,6
9212,36,29
9213,283,8
9214,404,1
9215,468,18
9216,342,10
9217,92,9
9218,53,6
9219,274,7
9220,200,9
9221,233,12
9222,353,8
9223,422,18
9224,415,21
9225,138,10
9226,296,7
9227,0,13
9228,31,15
9229,29,8
9230,107,15
9231,498,16
9232,239,14
9233,390,11
9234,307,34
9235,20,5
9236,83,13
9237,438,11
9238,208,16
9239,326,18
9240,97,12
9241,225,14
9242,153,23
9243,133,8
9244,7,5
9245,56,24
9246,101,23
9247,350,10
9248,149,8
9249,155,12
9250,124,19
9251,349,17
9252,388,6
9253,478,11
9254,271,9
9255,302,14
9256,116,15
9257,67,18
9258,303,11
9259,147,8
9260,96,10
9261,410,9
9262,145,10
9263,336,11
9264,300,11
9265,452,15
9266,357,12
9267,383,11
9268,389,15
9269,65,15
9270,208,3
9271,486,18
9272,290,18
9273,362,13
9274,119,10
9275,298,12
9276,419,9
9277,220,18
9278,147,12
9279,67,5
9280,375,22
9281,272,11
9282,417,20
9283,262,10
9284,249,3
9285,187,6
9286,64,13
9287,365,4
9288,254,11
9289,367,19
9290,12,15
9291,351,18
9292,277,15
9293,157,15
9294,186,10
9295,77,9
9296,108,24
9297,42,9
9298,460,8
9299,498,6
9300,107,7
9301,168,11
9302,483,6
9303,398,6
9304,29,0
9305,101,9
9306,195,10
9307,449,15
9308,322,14
9309,343,10
9310,15,22
9311,196,7
9312,114,12
9313,432,11
9314,459,15
9315,363,9
9316,118,8
9317,23,25
9318,228,16
9319,373,14
9320,391,6
9321,241,14
9322,223,12
9323,168,15
9324,398,7
9325,410,9
9326,245,20
9327,6,19
9328,452,24
9329,204,16
9330,3,14
9331,59,15
9332,373,17
9333,487,3
9334,457,12
9335,402,29
9336,88,10
9337,151,4
9338,351,12
9339,410,14
9340,494,3
9341,366,12
9342,106,6
9343,107,8
9344,297,17
9345,65,21
9346,471,10
9347,416,13
9348,88,23
9349,199,18
9350,289,11
9351,479,11
9352,440,8
9353,12,6
9354,146,14
9355,338,21
9356,422,8
9357,391,14
9358,344,13
9359,373,9
9360,95,10
9361,348,16
9362,432,14
9363,468,16
9364,335,11
9365,389,8
9366,370,8
9367,423,8
9368,39,14
9369,220,12
9370,333,6
9371,32,10
9372,86,8
9373,440,6
9374,140,12
9375,384,9
9376,4,3
9377,111,13
9378,300,10
9379,93,11
9380,310,9
9381,88,13
9382,72,8
9383,249,14
9384,100,14
9385,218,12
9386,87,28
9387,21,10
9388,109,3
9389,431,11
9390,395,20
9391,205,15
9392,279,10
9393,327,6
9394,173,10
9395,113,8
9396,215,13
9397,42,17
9398,36,5
9399,255,12
9400,263,16
9401,369,11
9402,288,20
9403,349,9
9404,309,25
9405,428,3
9406,232,14
9407,313,6
9408,39,14
9409,31,19
9410,406,13
9411,349,3
9412,120,13
9413,478,11
9414,98,11
9415,221,6
9416,196,7
9417,185,13
9418,242,13
9419,306,19
9420,116,22
9421,137,8
9422,10,15
9423,395,7
9424,464,11
9425,183,14
9426,8,9
9427,179,22
9428,226,14
9429,44,18
9430,434,13
9431,490,24
9432,414,9
9433,221,13
9434,338,7
9435,222,19
9436,149,11
9437,70,16
9438,34,14
9439,188,10
9440,102,13
9441,441,8
9442,37,13
9443,223,15
9444,419,19
9445,135,4
9446,444,10
9447,115,18
9448,321,13
9449,186,7
9450,422,3
9451,437,4
9452,323,14
9453,432,14
9454,332,21
9455,287,12
9456,115,13
9457,340,4
9458,467,6
9459,342,5
9460,385,6
9461,400,18
9462,331,27
9463,298,13
9464,121,19
9465,169,11
9466,19,18
9467,271,8
9468,239,11
9469,54,6
9470,459,15
9471,342,8
9472,496,10
9473,496,6
9474,64,16
9475,415,5
9476,131,6
9477,7,5
9478,29,11
9479,452,17
9480,193,11
9481,451,6
9482,388,12
9483,16,11
9484,383,14
9485,219,9
9486,303,16
9487,499,3
9488,59,19
9489,269,14
9490,340,14
9491,444,21
9492,169,13
9493,171,17
9494,242,12
9495,290,7
9496,340,5
9497,261,12
9498,61,10
9499,79,16
9500,316,9
9501,19,9
9502,421,16
9503,311,18
9504,15,8
9505,486,15
9506,226,6
9507,146,8
9508,493,18
9509,255,17
9510,97,17
9511,186,2
9512,206,10
9513,486,17
9514,202,8
9515,89,10
9516,205,21
9517,5,15
9518,87,6
9519,264,8
9520,275,13
9521,428,11
9522,208,6
9523,444,9
9524,98,13
9525,450,9
9526,234,16
9527,438,20
9528,211,18
9529,295,11
9530,17,1
9531,26,9
9532,315,32
9533,438,12
9534,338,27
9535,330,22
9536,423,6
9537,63,5
9538,476,9
9539,416,8
9540,319,20
9541,73,8
9542,102,13
9543,25,19
9544,58,12
9545,305,7
9546,114,18
9547,263,26
9548,310,17
9549,202,12
9550,27,13
9551,84,12
9552,129,16
9553,235,10
9554,28,3
9555,228,14
9556,185,17
9557,262,14
9558,166,6
9559,396,15
9560,57,7
9561,183,14
9562,423,6
9563,372,11
9564,120,11
9565,260,8
9566,201,8
9567,43,15
9568,324,7
9569,177,7
9570,460,6
9571,143,14
9572,250,5
9573,61,7
9574,168,11
9575,308,15
9576,366,8
9577,282,16
9578,70,14
9579,176,7
9580,485,18
9581,97,9
9582,260,12
9583,114,18
9584,333,11
9585,289,20
9586,342,21
9587,17,13
9588,50,21
9589,7,4
9590,413,10
9591,108,10
9592,190,15
9593,336,8
9594,480,12
9595,311,20
9596,95,9
9597,181,7
9598,355,21
9599,420,4
9600,358,7
9601,314,4
9602,62,10
9603,107,20
9604,376,8
9605,231,11
9606,415,16
9607,242,7
9608,13,12
9609,486,9
9610,418,7
9611,498,13
9612,83,16
9613,178,12
9614,111,7
9615,416,11
9616,467,11
9617,453,2
9618,433,22
9619,16,17
9620,461,10
9621,346,8
9622,124,13
9623,151,16
9624,181,14
9625,104,17
9626,463,10
9627,277,8
9628,285,11
9629,317,3
9630,197,12
9631,142,18
9632,131,16
9633,259,16
9634,250,17
9635,6,23
9636,491,12
9637,165,3
9638,248,17
9639,3,7
9640,150,11
9641,166,9
9642,0,7
9643,234,7
9644,344,14
9645,111,14
9646,149,3
9647,310,24
9648,64,5
9649,82,10
9650,327,7
9651,24,7
9652,429,14
9653,452,9
9654,176,20
9655,110,20
9656,55,10
9657,138,10
9658,387,9
9659,340,15
9660,455,12
9661,83,15
9662,483,16
9663,86,17
9664,343,21
9665,232,14
9666,93,21
9667,333,0
9668,397,14
9669,342,17
9670,336,11
9671,47,13
9672,7,14
9673,337,6
9674,281,13
9675,351,7
9676,449,13
9677,431,11
9678,160,16
9679,12,8
9680,13,7
9681,487,18
9682,37,21
9683,442,13
9684,438,11
9685,213,2
9686,51,16
9687,494,10
9688,352,8
9689,439,17
9690,334,5
9691,307,14
9692,22,7
9693,316,17
9694,393,10
9695,365,7
9696,48,18
9697,486,5
9698,198,15
9699,445,12
9700,327,14
9701,34,5
9702,492,10
9703,335,9
9704,371,11
9705,273,11
9706,185,11
9707,320,3
9708,203,16
9709,346,6
9710,332,17
9711,216,16
9712,333,1
9713,370,11
9714,158,10
9715,271,18
9716,82,19
9717,209,17
9718,264,11
9719,435,8
9720,147,19
9721,97,11
9722,241,21
9723,169,9
9724,414,20
9725,133,10
9726,34,7
9727,462,10
9728,119,6
9729,233,9
9730,406,16
9731,447,15
9732,267,2
9733,398,7
9734,281,8
9735,138,8
9736,170,9
9737,466,4
9738,458,17
9739,374,16
9740,312,13
9741,290,15
9742,90,5
9743,144,13
9744,159,8
9745,248,19
9746,415,9
9747,242,12
9748,458,13
9749,178,16
9750,176,11
9751,105,6
9752,276,13
9753,418,11
9754,274,11
9755,189,10
9756,50,13
9757,309,17
9758,150,12
9759,170,12
9760,41,15
9761,56,7
9762,116,6
9763,309,8
9764,455,21
9765,397,18
9766,448,19
9767,124,15
9768,363,11
9769,406,11
9770,499,9
9771,174,6
9772,196,11
9773,88,21
9774,319,8
9775,356,9
9776,337,2
9777,233,18
9778,98,11
9779,294,15
9780,412,12
9781,274,7
9782,399,24
9783,188,4
9784,192,17
9785,173,7
9786,377,14
9787,242,12
9788,482,15
9789,27,5
9790,412,11
9791,23,16
9792,83,10
9793,28,6
9794,333,26
9795,37,17
9796,425,14
9797,281,22
9798,162,21
9799,288,10
9800,186,6
9801,161,20
9802,463,12
9803,382,18
9804,250,23
9805,281,18
9806,238,14
9807,86,7
9808,14,10
9809,336,18
9810,380,18
9811,426,13
9812,110,12
9813,279,9
9814,114,8
9815,302,17
9816,452,7
9817,491,16
9818,43,6
9819,434,9
9820,18,2
9821,456,9
9822,458,12
9823,102,8
9824,484,4
9825,290,12
9826,140,12
9827,409,7
9828,70,16
9829,303,10
9830,196,10
9831,257,11
9832,464,8
9833,159,10
9834,139,7
9835,213,20
9836,440,12
9837,377,7
9838,300,14
9839,454,7
9840,212,7
9841,179,17
9842,380,13
9843,322,10
9844,458,8
9845,494,23
9846,124,17
9847,410,15
9848,485,12
9849,167,2
9850,343,12
9851,2,19
9852,123,13
9853,300,2
9854,105,10
9855,107,19
9856,90,0
9857,245,12
9858,15,12
9859,161,4
9860,47,19
9861,212,9
9862,418,13
9863,11,7
9864,371,11
9865,57,16
9866,224,3
9867,311,16
9868,434,8
9869,23,6
9870,265,25
9871,146,16
9872,203,18
9873,145,14
9874,469,5
9875,161,10
9876,139,15
9877,92,16
9878,70,10
9879,123,16
9880,259,10
9881,414,11
9882,126,6
9883,383,12
9884,214,18
9885,232,9
9886,490,14
9887,304,12
9888,477,12
9889,5,17
9890,466,17
9891,24,16
9892,218,14
9893,383,4
9894,35,12
9895,89,8
9896,440,9
9897,260,5
9898,400,20
9899,374,12
9900,284,5
9901,165,7
9902,19,8
9903,488,10
9904,310,10
9905,488,12
9906,148,21
9907,449,11
9908,79,12
9909,219,14
9910,72,6
9911,339,5
9912,133,8
9913,199,17
9914,222,8
9915,348,11
9916,431,12
9917,212,16
9918,152,13
9919,408,11
9920,217,18
9921,117,8
9922,432,6
9923,436,4
9924,0,13
9925,468,7
9926,24,15
9927,440,13
9928,228,17
9929,425,10
9930,314,17
9931,11,12
9932,89,22
9933,333,24
9934,500,6
9935,400,9
9936,321,4
9937,148,15
9938,349,18
9939,401,13
9940,368,19
9941,422,19
9942,239,19
9943,0,13
9944,120,11
9945,461,20
9946,348,16
9947,51,11
9948,173,7
9949,500,3
9950,460,16
9951,390,10
9952,117,6
9953,391,20
9954,326,7
9955,117,19
9956,359,21
9957,350,16
9958,57,6
9959,86,7
9960,275,13
9961,371,17
9962,98,9
9963,364,7
9964,204,28
9965,97,11
9966,264,5
9967,24,9
9968,245,3
9969,113,9
9970,425,4
9971,112,28
9972,34,6
9973,164,10
9974,113,14
9975,155,15
9976,125,4
9977,462,11
9978,206,13
9979,298,10
9980,462,5
9981,166,14
9982,188,7
9983,78,8
9984,56,14
9985,13,13
9986,195,14
9987,416,8
9988,364,27
9989,252,11
9990,2,18
9991,138,10
9992,123,16
9993,100,8
9994,2,13
9995,327,13
9996,198,13
9997,267,16
9998,352,3
9999,444,13
10000,3800,9
